DEPTH,DEPT,CALI,COND,DENS,GR,NPHI,RES,SONIC,One-way time,Input interval velocity,Output interval velocity,Drift,RC,AI,Resampled AI,Input interval velocity,Output interval velocity,Calibrated sonic log,Residual drift log
1016,1016,-999.25,261.0822144,1.859200001,22.96879959,0.512099981,3.830199957,143.7661122,-32.99599457,2402206,2291421.5,0,-999.25,7.94E+15,-999.25,2291421.5,100000,3.047999859,-18.51360893
1016.5,1016.5,-999.25,247.690094,1.853899956,24.9843998,0.497099996,4.03730011,144.3399833,-32.9909935,2402437,2291421.5,0,-999.25,7.83E+15,-999.25,2291421.5,100000,3.047999859,-18.52317238
1017,1017,13.3906002,241.6808929,1.860000014,22.4218998,0.505200028,4.137700081,144.9138545,-32.98599243,2402668.25,2291421.5,0,-999.25,7.96E+15,-999.25,2291421.5,100000,3.047999859,-18.53273582
1017.5,1017.5,13.5,249.5364075,1.860800028,23.21879959,0.51849997,4.007400036,145.4877257,-32.98099136,2402899.25,2291421.5,0,-999.25,7.97E+15,-999.25,2291421.5,100000,3.047999859,-18.54229927
1018,1018,14.97659969,262.0602112,1.864099979,21.2031002,0.525900006,3.815900087,146.0615968,-32.97599411,2403130.5,2291421.5,0,-999.25,8.04E+15,-999.25,2291421.5,100000,3.047999859,-18.55186272
1018.5,1018.5,15.53909969,273.7546082,1.854599953,21.2031002,0.554899991,3.652899981,146.635468,-32.97099304,2403361.5,2291421.5,0,-999.25,7.84E+15,-999.25,2291421.5,100000,3.047999859,-18.56142616
1019,1019,15.8671999,286.6889038,1.846300006,21.0625,0.568599999,3.488100052,141.199997,-32.96599197,2403592.5,2291421.5,0,-999.25,3985.497803,-999.25,2291421.5,100000,3.047999859,-18.57098961
1019.5,1019.5,-999.25,298.4193115,1.848500013,20.9218998,0.574100018,3.351000071,135,-32.96099472,2403823.75,2291421.5,0,-999.25,4173.502441,-999.25,2291421.5,100000,3.047999859,-18.58055496
1020,1020,-999.25,311.0596008,1.853099942,20.21879959,0.551599979,3.214799881,133,-32.95599365,2404054.75,2291421.5,0,-999.25,4246.803711,-999.25,2291421.5,100000,3.047999859,-18.5901165
1020.5,1020.5,-999.25,325.0329895,1.857499957,21.1406002,0.521000028,3.076600075,131.5,-32.95099258,2404286,2291421.5,0,-999.25,4305.444824,-999.25,2291421.5,100000,3.047999859,-18.59968185
1021,1021,-999.25,331.3457031,1.859699965,19.71879959,0.527800024,3.017999888,128.6000061,-32.94599533,2404517,2291421.5,0,-999.25,4407.749023,-999.25,2291421.5,100000,3.047999859,-18.6092453
1021.5,1021.5,-999.25,336.4522095,1.860299945,19,0.508599997,2.972199917,130,-32.94099426,2404748.25,2291421.5,0,-999.25,4361.687988,-999.25,2291421.5,100000,3.047999859,-18.61880875
1022,1022,-999.25,350.2362061,1.861400008,18.875,0.478500009,2.855200052,133.199997,-32.93599319,2404979.25,2291421.5,0,-999.25,4259.419922,-999.25,2291421.5,100000,3.047999859,-18.62837219
1022.5,1022.5,-999.25,359.4836121,1.863499999,21.4531002,0.478300005,2.781800032,117.9000015,-32.93099213,2405210.5,2291421.5,0,-999.25,4817.598145,-999.25,2291421.5,100000,3.047999859,-18.63793564
1023,1023,-999.25,365.1643982,1.866099954,24.5781002,0.512199998,2.738500118,133.3999939,-32.92599487,2405441.5,2291421.5,0,-999.25,4263.772949,-999.25,2291421.5,100000,3.047999859,-18.64749908
1023.5,1023.5,-999.25,374.509491,1.84800005,24.59379959,0.535899997,2.67020011,136.76808,-32.9209938,2405672.75,2291421.5,0,-999.25,7.70E+15,-999.25,2291421.5,100000,3.047999859,-18.65706253
1024,1024,-999.25,364.5567932,1.834100008,23.3125,0.527199984,2.743099928,136.7368268,-32.91599655,2405903.75,2291421.5,0,-999.25,7.42E+15,-999.25,2291421.5,100000,3.047999859,-18.66662598
1024.5,1024.5,-999.25,337.8208923,1.989799976,21.7656002,0.517799974,2.960099936,136.7055737,-32.91099548,2406134.75,2291421.5,0,-999.25,-999.25,-999.25,2291421.5,100000,3.047999859,-18.67618942
1025,1025,-999.25,317.9855042,1.943799973,22.34379959,0.530900002,3.144799948,136.6743206,-32.90599442,2406366,2291421.5,0,-999.25,-999.25,-999.25,2291421.5,100000,3.047999859,-18.68575287
1025.5,1025.5,-999.25,296.4422913,1.921900034,23.4531002,0.565699995,3.373300076,136.6430675,-32.90099335,2406597,2291421.5,0,-999.25,-999.25,-999.25,2291421.5,100000,3.047999859,-18.69531631
1026,1026,-999.25,275.0982971,1.917700052,25.0468998,0.576499999,3.635099888,136.6118143,-32.89599609,2406828.25,2291421.5,0,-999.25,-999.25,-999.25,2291421.5,100000,3.047999859,-18.70487976
1026.5,1026.5,-999.25,261.8445129,1.898000002,24.3281002,0.552100003,3.819099903,136.5805612,-32.89099503,2407059.25,2291421.5,0,-999.25,-999.25,-999.25,2291421.5,100000,3.047999859,-18.71444321
1027,1027,-999.25,236.7306061,1.878600001,24.7656002,0.543099999,4.224199772,136.5493081,-32.88599396,2407290.5,2291421.5,0,-999.25,-999.25,-999.25,2291421.5,100000,3.047999859,-18.72400665
1027.5,1027.5,15.1796999,197.9297028,1.863399983,24.34370041,0.512000024,5.052299976,136.518055,-32.88099289,2407521.5,2291421.5,0,-999.25,8.03E+15,-999.25,2291421.5,100000,3.047999859,-18.7335701
1028,1028,15.10159969,171.5122986,1.868399978,24.4843998,0.563000023,5.830500126,136.4868018,-32.87599564,2407752.75,2291421.5,0,-999.25,8.14E+15,-999.25,2291421.5,100000,3.047999859,-18.74313354
1028.5,1028.5,14.21870041,156.9187012,1.92050004,23.2343998,0.527499974,6.372700214,144.1000061,-32.87099457,2407983.75,2291421.5,0,-999.25,4062.237061,-999.25,2291421.5,100000,3.047999859,-18.75269699
1029,1029,15.09370041,144.6237946,2.007200003,20.4531002,0.466500014,6.914500237,137.0748877,-32.8659935,2408215,2291421.5,0,-999.25,1.16E+16,-999.25,2291421.5,100000,3.047999859,-18.76226234
1029.5,1029.5,-999.25,129.8753052,2.112099886,19.1718998,0.341899991,7.699699879,137.0639656,-32.86099625,2408446,2291421.5,0,-999.25,1.50E+16,-999.25,2291421.5,100000,3.047999859,-18.77182579
1030,1030,-999.25,112.8022003,2.141000032,19.0468998,0.272599995,8.865099907,145.3000031,-32.85599518,2408677.25,2291421.5,0,-999.25,4491.237305,-999.25,2291421.5,100000,3.047999859,-18.78138924
1030.5,1030.5,-999.25,97.46710205,2.123300076,19.2968998,0.2509,10.25990009,137.7018781,-32.85099411,2408908.25,2291421.5,0,-999.25,1.54E+16,-999.25,2291421.5,100000,3.047999859,-18.79095268
1031,1031,-999.25,93.49990082,2.088000059,19.2968998,0.257400006,10.69519997,137.7103606,-32.84599304,2409139.25,2291421.5,0,-999.25,1.42E+16,-999.25,2291421.5,100000,3.047999859,-18.80051613
1031.5,1031.5,-999.25,101.5,2.069900036,18.2343998,0.283100009,9.852199554,137.7188431,-32.84099579,2409370.5,2291421.5,0,-999.25,1.36E+16,-999.25,2291421.5,100000,3.047999859,-18.81007957
1032,1032,-999.25,111.5391007,2.051700115,17.8281002,0.299899995,8.965499878,142.1000061,-32.83599472,2409601.5,2291421.5,0,-999.25,4400.832031,-999.25,2291421.5,100000,3.047999859,-18.81964302
1032.5,1032.5,-999.25,112.6154022,2.07220006,17.3593998,0.306800008,8.879799843,86.90000153,-32.83099365,2409832.75,2291421.5,0,-999.25,1.37E+16,-999.25,2291421.5,100000,3.047999859,-18.82920647
1033,1033,-999.25,104.7712021,2.095200062,18.53129959,0.280200005,9.544599533,87.30000305,-32.8259964,2410063.75,2291421.5,0,-999.25,1.44E+16,-999.25,2291421.5,100000,3.047999859,-18.83876991
1033.5,1033.5,-999.25,101.9064026,2.127599955,18.6718998,0.274399996,9.81289959,85.90000153,-32.82099533,2410295,2291421.5,0,-999.25,1.56E+16,-999.25,2291421.5,100000,3.047999859,-18.84833336
1034,1034,-999.25,113.5858002,2.130399942,19.2968998,0.286900014,8.803899765,72.30000305,-32.81599426,2410526,2291421.5,0,-999.25,1.57E+16,-999.25,2291421.5,100000,3.047999859,-18.8578968
1034.5,1034.5,-999.25,138.0287018,2.142199993,20.2656002,0.306300014,7.244900227,83.37143041,-32.81099319,2410757.25,2291421.5,0,-999.25,1.61E+16,-999.25,2291421.5,100000,3.047999859,-18.86746025
1035,1035,-999.25,161.8851929,2.141499996,22.1406002,0.301800013,6.177199841,84.56857362,-32.80599594,2410988.25,2291421.5,0,-999.25,1.61E+16,-999.25,2291421.5,100000,3.047999859,-18.8770237
1035.5,1035.5,15.6406002,172.4315949,2.113899946,21.8593998,0.303900003,5.799399853,85.76571683,-32.80099487,2411219.5,2291421.5,0,-999.25,1.51E+16,-999.25,2291421.5,100000,3.047999859,-18.88658905
1036,1036,-999.25,168.6549988,2.082900047,20.1875,0.294099987,5.929299831,86.96286004,-32.7959938,2411450.5,2291421.5,0,-999.25,1.40E+16,-999.25,2291421.5,100000,3.047999859,-18.8961525
1036.5,1036.5,15.3906002,163.3480072,2.076100111,20.3125,0.318800002,6.121900082,88.16000325,-32.79099655,2411681.5,2291421.5,0,-999.25,1.38E+16,-999.25,2291421.5,100000,3.047999859,-18.90571594
1037,1037,-999.25,166.3769989,2.091700077,21.46879959,0.305500001,6.010399818,74.59999847,-32.78599548,2411912.75,2291421.5,0,-999.25,1.43E+16,-999.25,2291421.5,100000,3.047999859,-18.91527939
1037.5,1037.5,14.96090031,173.2669983,2.101399899,22.1718998,0.331699997,5.771399975,65.30000305,-32.78099442,2412143.75,2291421.5,0,-999.25,1.46E+16,-999.25,2291421.5,100000,3.047999859,-18.92484283
1038,1038,14.9453001,174.4725952,2.099900007,20.4531002,0.318699986,5.731599808,64.69999695,-32.77599335,2412375,2291421.5,0,-999.25,1.46E+16,-999.25,2291421.5,100000,3.047999859,-18.93440628
1038.5,1038.5,12.9453001,167.3179016,2.103199959,18.15629959,0.319000006,5.97660017,65.69999695,-32.77099609,2412606,2291421.5,0,-999.25,1.47E+16,-999.25,2291421.5,100000,3.047999859,-18.94396973
1039,1039,15.7656002,154.8972931,2.105999947,19.15629959,0.308600009,6.455900192,66.19999695,-32.76599503,2412837.25,2291421.5,0,-999.25,1.48E+16,-999.25,2291421.5,100000,3.047999859,-18.95353317
1039.5,1039.5,-999.25,145.2754974,2.115999937,21.8125,0.288700014,6.883500099,88.19999695,-32.76099396,2413068.25,2291421.5,0,-999.25,1.52E+16,-999.25,2291421.5,100000,3.047999859,-18.96309662
1040,1040,-999.25,142.2077942,2.118299961,26.125,0.278499991,7.032000065,86.90000153,-32.75599289,2413299.5,2291421.5,0,-999.25,1.52E+16,-999.25,2291421.5,100000,3.047999859,-18.97266006
1040.5,1040.5,-999.25,142.3227997,2.114000082,25.8281002,0.264099985,7.026299954,87.30000305,-32.75099564,2413530.5,2291421.5,0,-999.25,1.51E+16,-999.25,2291421.5,100000,3.047999859,-18.98222351
1041,1041,-999.25,139.0989075,2.082000017,25.8281002,0.2852,7.189099789,69.69999695,-32.74599457,2413761.75,2291421.5,0,-999.25,1.40E+16,-999.25,2291421.5,100000,3.047999859,-18.99178696
1041.5,1041.5,-999.25,132.9445038,2.048599958,25.8125,0.319200009,7.521900177,76.69999695,-32.7409935,2413992.75,2291421.5,0,-999.25,1.29E+16,-999.25,2291421.5,100000,3.047999859,-19.0013504
1042,1042,-999.25,125.5948029,2.050899983,24.6718998,0.343100011,7.962100029,77.19999695,-32.73599625,2414223.75,2291421.5,0,-999.25,1.30E+16,-999.25,2291421.5,100000,3.047999859,-19.01091385
1042.5,1042.5,-999.25,121.8320007,2.091799974,22.75,0.32280001,8.208000183,63.79999924,-32.73099518,2414455,2291421.5,0,-999.25,1.43E+16,-999.25,2291421.5,100000,3.047999859,-19.0204792
1043,1043,-999.25,127.1154022,2.128499985,19.46879959,0.298099995,7.866899967,69.69999695,-32.72599411,2414686,2291421.5,0,-999.25,1.56E+16,-999.25,2291421.5,100000,3.047999859,-19.03004265
1043.5,1043.5,-999.25,139.9855042,2.140799999,19.6093998,0.255699992,7.143599987,76.69999695,-32.72099304,2414917.25,2291421.5,0,-999.25,1.61E+16,-999.25,2291421.5,100000,3.047999859,-19.03960609
1044,1044,-999.25,155.8076019,2.14350009,18.2031002,0.25819999,6.418200016,77.19999695,-32.71599579,2415148.25,2291421.5,0,-999.25,1.62E+16,-999.25,2291421.5,100000,3.047999859,-19.04916954
1044.5,1044.5,-999.25,167.8706055,2.139199972,18.2031002,0.250499994,5.956999779,76.80000305,-32.71099472,2415379.5,2291421.5,0,-999.25,1.60E+16,-999.25,2291421.5,100000,3.047999859,-19.05873299
1045,1045,-999.25,172.1219025,2.15079999,19.0468998,0.254400015,5.809800148,71.09999847,-32.70599365,2415610.5,2291421.5,0,-999.25,1.64E+16,-999.25,2291421.5,100000,3.047999859,-19.06829643
1045.5,1045.5,-999.25,170.3462982,2.14989996,21.0156002,0.252799988,5.870399952,67.90000153,-32.7009964,2415841.75,2291421.5,0,-999.25,1.64E+16,-999.25,2291421.5,100000,3.047999859,-19.07785988
1046,1046,-999.25,165.4990997,2.154500008,21.875,0.251800001,6.042300224,76.5,-32.69599533,2416072.75,2291421.5,0,-999.25,1.66E+16,-999.25,2291421.5,100000,3.047999859,-19.08742332
1046.5,1046.5,-999.25,161.0036011,2.146600008,19.625,0.252600014,6.210999966,76,-32.69099426,2416304,2291421.5,0,-999.25,1.63E+16,-999.25,2291421.5,100000,3.047999859,-19.09698677
1047,1047,-999.25,162.2928009,2.141299963,17.9218998,0.247400001,6.161699772,74.19999695,-32.68599319,2416535,2291421.5,0,-999.25,1.61E+16,-999.25,2291421.5,100000,3.047999859,-19.10655022
1047.5,1047.5,-999.25,166.6269989,2.123899937,18.6406002,0.249699995,6.001399994,74.59999847,-32.68099594,2416766.25,2291421.5,0,-999.25,1.54E+16,-999.25,2291421.5,100000,3.047999859,-19.11611366
1048,1048,-999.25,168.2760925,2.107300043,22.625,0.280900002,5.942599773,65.30000305,-32.67599487,2416997.25,2291421.5,0,-999.25,1.48E+16,-999.25,2291421.5,100000,3.047999859,-19.12567711
1048.5,1048.5,14.9296999,163.8119049,2.111000061,25.9375,0.307399988,6.104599953,64.69999695,-32.6709938,2417228.25,2291421.5,0,-999.25,1.50E+16,-999.25,2291421.5,100000,3.047999859,-19.13524055
1049,1049,-999.25,157.2527008,2.125400066,24.9375,0.294699997,6.359200001,65.69999695,-32.66599274,2417459.5,2291421.5,0,-999.25,1.55E+16,-999.25,2291421.5,100000,3.047999859,-19.14480591
1049.5,1049.5,-999.25,153.4687042,2.14199996,22.7968998,0.263599992,6.515999794,66.19999695,-32.66099548,2417690.5,2291421.5,0,-999.25,1.61E+16,-999.25,2291421.5,100000,3.047999859,-19.15436935
1050,1050,-999.25,154.1502991,2.124599934,22.6718998,0.264099985,6.487199783,88.19999695,-32.65599442,2417921.75,2291421.5,0,-999.25,1.55E+16,-999.25,2291421.5,100000,3.047999859,-19.1639328
1050.5,1050.5,-999.25,156.6891937,2.102499962,22.8125,0.282000005,6.382100105,86.90000153,-32.65099335,2418152.75,2291421.5,0,-999.25,1.47E+16,-999.25,2291421.5,100000,3.047999859,-19.17349625
1051,1051,-999.25,162.756897,2.088799954,24.6875,0.297899991,6.144100189,87.30000305,-32.64599609,2418384,2291421.5,0,-999.25,1.42E+16,-999.25,2291421.5,100000,3.047999859,-19.18305969
1051.5,1051.5,-999.25,170.0083008,2.084399939,23.2031002,0.3116,5.882100105,85.90000153,-32.64099503,2418615,2291421.5,0,-999.25,1.41E+16,-999.25,2291421.5,100000,3.047999859,-19.19262314
1052,1052,-999.25,174.2082977,2.102900028,25.78129959,0.303799987,5.740300179,72.30000305,-32.63599396,2418846.25,2291421.5,0,-999.25,1.47E+16,-999.25,2291421.5,100000,3.047999859,-19.20218658
1052.5,1052.5,-999.25,177.152298,2.107199907,27.4843998,0.288599998,5.644899845,66.5,-32.63099289,2419077.25,2291421.5,0,-999.25,1.48E+16,-999.25,2291421.5,100000,3.047999859,-19.21175003
1053,1053,-999.25,182.6555939,2.094199896,32.75,0.279100001,5.47480011,77.69999695,-32.62599564,2419308.5,2291421.5,0,-999.25,1.44E+16,-999.25,2291421.5,100000,3.047999859,-19.22131348
1053.5,1053.5,-999.25,190.5355072,2.074599981,39.4375,0.297300011,5.248400211,70.69999695,-32.62099457,2419539.5,2291421.5,0,-999.25,1.37E+16,-999.25,2291421.5,100000,3.047999859,-19.23087692
1054,1054,-999.25,203.9712067,2.082600117,48.4375,0.345099986,4.902699947,68,-32.6159935,2419770.5,2291421.5,0,-999.25,1.40E+16,-999.25,2291421.5,100000,3.047999859,-19.24044037
1054.5,1054.5,-999.25,223.0950012,2.089600086,55.75,0.371699989,4.482399941,61.29999924,-32.61099625,2420001.75,2291421.5,0,-999.25,1.42E+16,-999.25,2291421.5,100000,3.047999859,-19.25000381
1055,1055,-999.25,232.2299042,2.070499897,60.09379959,0.371600002,4.306099892,62.79999924,-32.60599518,2420232.75,2291421.5,0,-999.25,1.36E+16,-999.25,2291421.5,100000,3.047999859,-19.25956726
1055.5,1055.5,-999.25,232.7689056,2.01970005,59.25,0.366699994,4.29610014,63.20000076,-32.60099411,2420464,2291421.5,0,-999.25,1.20E+16,-999.25,2291421.5,100000,3.047999859,-19.26913071
1056,1056,-999.25,239.0287933,1.958099961,60.0625,0.396800011,4.183599949,63,-32.59599304,2420695,2291421.5,0,-999.25,1.03E+16,-999.25,2291421.5,100000,3.047999859,-19.27869606
1056.5,1056.5,-999.25,248.8076019,1.929499984,64.1875,0.440200001,4.019199848,72.40000153,-32.59099579,2420926.25,2291421.5,0,-999.25,9.56E+15,-999.25,2291421.5,100000,3.047999859,-19.28825951
1057,1057,-999.25,257.6759949,1.926100016,65,0.450300008,3.880800009,62.90000153,-32.58599472,2421157.25,2291421.5,0,-999.25,9.47E+15,-999.25,2291421.5,100000,3.047999859,-19.29782295
1057.5,1057.5,-999.25,264.438385,1.934200048,61.28129959,0.431400001,3.781599999,65.40000153,-32.58099365,2421388.5,2291421.5,0,-999.25,9.67E+15,-999.25,2291421.5,100000,3.047999859,-19.3073864
1058,1058,-999.25,264.2705078,1.927899957,57.6875,0.426699996,3.78399992,57,-32.5759964,2421619.5,2291421.5,0,-999.25,9.52E+15,-999.25,2291421.5,100000,3.047999859,-19.31694984
1058.5,1058.5,-999.25,257.0136108,1.915899992,64,0.455799997,3.890799999,62.40000153,-32.57099533,2421850.75,2291421.5,0,-999.25,9.22E+15,-999.25,2291421.5,100000,3.047999859,-19.32651329
1059,1059,-999.25,251.6280975,1.902999997,70.75,0.48120001,3.974100113,71,-32.56599426,2422081.75,2291421.5,0,-999.25,8.92E+15,-999.25,2291421.5,100000,3.047999859,-19.33607674
1059.5,1059.5,-999.25,249.425705,1.894999981,75.75,0.489899993,4.009200096,87.90000153,-32.56099319,2422313,2291421.5,0,-999.25,8.73E+15,-999.25,2291421.5,100000,3.047999859,-19.34564018
1060,1060,-999.25,249.5256043,1.886100054,72.875,0.459399998,4.007599831,87.5,-32.55599594,2422544,2291421.5,0,-999.25,8.53E+15,-999.25,2291421.5,100000,3.047999859,-19.35520363
1060.5,1060.5,-999.25,249.5998993,1.884699941,74.375,0.446399987,4.006400108,93.69999695,-32.55099487,2422775,2291421.5,0,-999.25,8.50E+15,-999.25,2291421.5,100000,3.047999859,-19.36476707
1061,1061,-999.25,251.3865051,1.879899979,70.25,0.445899993,3.977900028,101.4000015,-32.5459938,2423006.25,2291421.5,0,-999.25,8.39E+15,-999.25,2291421.5,100000,3.047999859,-19.37433052
1061.5,1061.5,-999.25,256.0444946,1.868800044,70.0625,0.471500009,3.905600071,101.5,-32.54099274,2423237.25,2291421.5,0,-999.25,8.15E+15,-999.25,2291421.5,100000,3.047999859,-19.38389397
1062,1062,-999.25,256.9378967,1.878900051,68,0.449200004,3.89199996,89.75263248,-32.53599548,2423468.5,2291421.5,0,-999.25,8.37E+15,-999.25,2291421.5,100000,3.047999859,-19.39345741
1062.5,1062.5,-999.25,253.6647949,1.89989996,67.5625,0.437000006,3.942199945,91.37894836,-32.53099442,2423699.5,2291421.5,0,-999.25,8.85E+15,-999.25,2291421.5,100000,3.047999859,-19.40302086
1063,1063,-999.25,247.5565033,1.904800057,71.0625,0.435400009,4.039500237,93.00526424,-32.52599335,2423930.75,2291421.5,0,-999.25,8.96E+15,-999.25,2291421.5,100000,3.047999859,-19.41258621
1063.5,1063.5,-999.25,238.6165924,1.887899995,68.75,0.466800004,4.19080019,94.63158013,-32.52099609,2424161.75,2291421.5,0,-999.25,8.57E+15,-999.25,2291421.5,100000,3.047999859,-19.42214966
1064,1064,-999.25,234.4373016,1.872599959,69.5625,0.450899988,4.265500069,96.25789601,-32.51599503,2424393,2291421.5,0,-999.25,8.23E+15,-999.25,2291421.5,100000,3.047999859,-19.4317131
1064.5,1064.5,-999.25,237.522995,1.878900051,68.6875,0.413399994,4.210100174,97.88421189,-32.51099396,2424624,2291421.5,0,-999.25,8.37E+15,-999.25,2291421.5,100000,3.047999859,-19.44127655
1065,1065,-999.25,244.6947937,1.904600024,66.6875,0.471399993,4.086699963,99.51052778,-32.50599289,2424855.25,2291421.5,0,-999.25,8.96E+15,-999.25,2291421.5,100000,3.047999859,-19.45084
1065.5,1065.5,-999.25,247.9105072,1.937299967,57.1875,0.487199992,4.033699989,107.0825946,-32.50099564,2425086.25,2291421.5,0,-999.25,9.75E+15,-999.25,2291421.5,100000,3.047999859,-19.46040344
1066,1066,-999.25,249.6022949,1.985100031,44.75,0.462799996,4.006400108,109.4332709,-32.49599457,2425317.25,2291421.5,0,-999.25,1.10E+16,-999.25,2291421.5,100000,3.047999859,-19.46996689
1066.5,1066.5,-999.25,250.1194,2.03550005,36.9375,0.315299988,3.998100042,111.7839471,-32.4909935,2425548.5,2291421.5,0,-999.25,1.25E+16,-999.25,2291421.5,100000,3.047999859,-19.47953033
1067,1067,-999.25,243.8448029,2.062299967,34.4375,0.267399997,4.100999832,114.1346234,-32.48599625,2425779.5,2291421.5,0,-999.25,1.33E+16,-999.25,2291421.5,100000,3.047999859,-19.48909378
1067.5,1067.5,-999.25,228.9212952,2.070499897,29.8125,0.264999986,4.368299961,116.4852996,-32.48099518,2426010.75,2291421.5,0,-999.25,1.36E+16,-999.25,2291421.5,100000,3.047999859,-19.49865723
1068,1068,-999.25,213.7763062,2.064599991,30.3593998,0.300599992,4.677800179,118.8359758,-32.47599411,2426241.75,2291421.5,0,-999.25,1.34E+16,-999.25,2291421.5,100000,3.047999859,-19.50822067
1068.5,1068.5,-999.25,198.0263062,2.063499928,33,0.291200012,5.049799919,121.1866521,-32.47099304,2426473,2291421.5,0,-999.25,1.34E+16,-999.25,2291421.5,100000,3.047999859,-19.51778412
1069,1069,-999.25,181.5610962,2.066800118,37.46870041,0.280000001,5.507800102,123.5373283,-32.46599579,2426704,2291421.5,0,-999.25,1.35E+16,-999.25,2291421.5,100000,3.047999859,-19.52734756
1069.5,1069.5,-999.25,163.6903992,2.091300011,37.46870041,0.253699988,6.109099865,125.8880045,-32.46099472,2426935.25,2291421.5,0,-999.25,1.43E+16,-999.25,2291421.5,100000,3.047999859,-19.53691292
1070,1070,-999.25,141.6390076,2.095499992,39.4375,0.270099998,7.060200214,128.2386808,-32.45599365,2427166.25,2291421.5,0,-999.25,1.44E+16,-999.25,2291421.5,100000,3.047999859,-19.54647636
1070.5,1070.5,-999.25,116.9784012,2.090399981,43.90620041,0.260899991,8.548600197,130.589357,-32.4509964,2427397.5,2291421.5,0,-999.25,1.43E+16,-999.25,2291421.5,100000,3.047999859,-19.55603981
1071,1071,-999.25,98.6529007,2.082299948,47.125,0.273000002,10.13650036,132.9400332,-32.44599533,2427628.5,2291421.5,0,-999.25,1.40E+16,-999.25,2291421.5,100000,3.047999859,-19.56560326
1071.5,1071.5,-999.25,91.08119965,2.076499939,48.6875,0.28490001,10.97920036,135.2907095,-32.44099426,2427859.75,2291421.5,0,-999.25,1.38E+16,-999.25,2291421.5,100000,3.047999859,-19.5751667
